sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_max_anomaly_score_norm,iforest_any_anomaly,combined_score,combined_reason,combined_alert,combined_threshold
3053,scored_log,1778300593.067000,1778300593.094000,39228,39277,50,0.0003716645296663046,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08595714074969889,low_score,0,0.310117
2928,scored_log,1778300547.294000,1778300548.317000,37978,38027,50,0.0013625602005049586,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08594782823914839,low_score,0,0.310117
3054,scored_log,1778300593.067000,1778300593.102000,39238,39287,50,0.00035143992863595486,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08594298352897765,low_score,0,0.310117
3063,scored_log,1778300593.136000,1778300593.173000,39328,39377,50,0.0003434404206927866,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593738387341743,low_score,0,0.310117
3062,scored_log,1778300593.127000,1778300593.168000,39318,39367,50,0.0003421994624659419,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593651520265864,low_score,0,0.310117
3059,scored_log,1778300593.102000,1778300593.143000,39288,39337,50,0.0003421886940486729,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593650766476656,low_score,0,0.310117
3060,scored_log,1778300593.111000,1778300593.151000,39298,39347,50,0.00034204518306069076,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593640720707496,low_score,0,0.310117
3055,scored_log,1778300593.070000,1778300593.110000,39248,39297,50,0.00034202824463136494,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593639535017443,low_score,0,0.310117
3058,scored_log,1778300593.095000,1778300593.135000,39278,39327,50,0.0003418346168473363,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593625981072561,low_score,0,0.310117
3061,scored_log,1778300593.119000,1778300593.160000,39308,39357,50,0.0003418339474592358,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593625934215395,low_score,0,0.310117
3057,scored_log,1778300593.086000,1778300593.127000,39268,39317,50,0.0003417987609282136,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593623471158222,low_score,0,0.310117
3056,scored_log,1778300593.078000,1778300593.119000,39258,39307,50,0.00034125696402043104,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08593585545374678,low_score,0,0.310117
3026,scored_log,1778300581.032000,1778300583.804000,38958,39007,50,0.0003312694898340851,0,benign,0.5,2,174|175,-0.02141219606550321,-0.03606128201143963,0.2856565852631082,0,0.08592886422181634,low_score,0,0.310117
2923,scored_log,1778300544.054000,1778300547.292000,37928,37977,50,0.0013331668451428413,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.0859272528903949,low_score,0,0.310117
3046,scored_log,1778300589.852000,1778300591.928000,39158,39207,50,0.00024790747556835413,0,benign,0.5,1,175,-0.02141219606550321,-0.02141219606550321,0.2856565852631082,0,0.08587051081183032,low_score,0,0.310117
2943,scored_log,1778300550.347000,1778300552.357000,38128,38177,50,0.0012480358127504587,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08586766116772024,low_score,0,0.310117
2933,scored_log,1778300548.317000,1778300548.329000,38028,38077,50,0.0011534595396369696,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08580145777654079,low_score,0,0.310117
2948,scored_log,1778300552.357000,1778300552.371000,38178,38227,50,0.001152985030785203,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08580112562034456,low_score,0,0.310117
2950,scored_log,1778300552.359000,1778300552.376000,38198,38247,50,0.0011455030180513859,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08579588821143089,low_score,0,0.310117
2935,scored_log,1778300548.317000,1778300548.334000,38048,38097,50,0.0011429600417613983,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08579410812802789,low_score,0,0.310117
2937,scored_log,1778300548.325000,1778300550.339000,38068,38117,50,0.0010538272326812148,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08573171516167176,low_score,0,0.310117
2930,scored_log,1778300548.311000,1778300548.317000,37998,38047,50,0.001049382146447897,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08572860360130843,low_score,0,0.310117
2945,scored_log,1778300552.351000,1778300552.359000,38148,38197,50,0.0010493325535207987,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08572856888625947,low_score,0,0.310117
2929,scored_log,1778300548.311000,1778300548.317000,37988,38037,50,0.0010105770779773593,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08570144005337907,low_score,0,0.310117
2944,scored_log,1778300552.351000,1778300552.359000,38138,38187,50,0.0010103235254064202,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08570126256657941,low_score,0,0.310117
2949,scored_log,1778300552.359000,1778300552.374000,38188,38237,50,0.000942668120842427,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08565390378338461,low_score,0,0.310117
2934,scored_log,1778300548.317000,1778300548.332000,38038,38087,50,0.0009426163742318749,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08565386756075723,low_score,0,0.310117
2947,scored_log,1778300552.357000,1778300552.366000,38168,38217,50,0.0008450698805972934,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08558558501521302,low_score,0,0.310117
2932,scored_log,1778300548.317000,1778300548.325000,38018,38067,50,0.0008449063752777874,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08558547056148937,low_score,0,0.310117
2946,scored_log,1778300552.354000,1778300552.362000,38158,38207,50,0.00080614082980901,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08555833467966122,low_score,0,0.310117
2931,scored_log,1778300548.313000,1778300548.321000,38008,38057,50,0.0008049062453210354,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08555747047051963,low_score,0,0.310117
2951,scored_log,1778300552.362000,1778300552.376000,38208,38257,50,0.0006718531949445605,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.0854643333352561,low_score,0,0.310117
2936,scored_log,1778300548.321000,1778300548.334000,38058,38107,50,0.000671825953759253,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.0854643142664264,low_score,0,0.310117
2938,scored_log,1778300548.329000,1778300550.346000,38078,38127,50,0.00011349933629389852,0,benign,0.5,1,171,-0.0223237640980396,-0.0223237640980396,0.28331345366264965,0,0.08507348563420064,low_score,0,0.310117
1030,scored_log,1778300244.085000,1778300244.092000,18998,19047,50,0.020708655938506126,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.07608332234958307,low_score,0,0.310117
2988,scored_log,1778300575.707000,1778300577.726000,38578,38627,50,0.014811220578849316,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.07347206566641554,low_score,0,0.310117
3019,scored_log,1778300578.749000,1778300580.776000,38888,38937,50,0.013513408601284027,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.07256359728211983,low_score,0,0.310117
2989,scored_log,1778300575.707000,1778300577.728000,38588,38637,50,0.012763356789946556,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.0720385610141836,low_score,0,0.310117
1925,scored_log,1778300367.110000,1778300369.127000,27948,27997,50,0.011735936626791954,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.07202816247742409,low_score,0,0.310117
1924,scored_log,1778300367.110000,1778300369.124000,27938,27987,50,0.011122558265924454,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.07159879762481684,low_score,0,0.310117
1930,scored_log,1778300369.127000,1778300374.163000,27998,28047,50,0.010975445620715618,0,benign,0.5,2,153|154,-0.049791205770214564,-0.0636206677671114,0.2127100227955657,0,0.07149581877317066,low_score,0,0.310117
3018,scored_log,1778300577.745000,1778300580.776000,38878,38927,50,0.011973073706030846,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.0714853628554426,low_score,0,0.310117
2661,scored_log,1778300462.286000,1778300465.306000,35308,35357,50,0.012066385708749294,0,benign,0.5,2,162|163,-0.051025277624956844,-0.06986992253805235,0.20953791423441145,0,0.07130784426644794,low_score,0,0.310117
1929,scored_log,1778300369.124000,1778300374.161000,27988,28037,50,0.010496190749108791,0,benign,0.5,2,153|154,-0.049791205770214564,-0.0636206677671114,0.2127100227955657,0,0.07116034036304587,low_score,0,0.310117
1048,scored_log,1778300247.143000,1778300249.164000,19178,19227,50,0.013602499850094318,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.07110901308769481,low_score,0,0.310117
1928,scored_log,1778300369.124000,1778300374.160000,27978,28027,50,0.010099444538354874,0,benign,0.5,2,153|154,-0.049791205770214564,-0.0636206677671114,0.2127100227955657,0,0.07088261801551814,low_score,0,0.310117
2660,scored_log,1778300462.286000,1778300465.305000,35298,35347,50,0.01127790380269289,0,benign,0.5,2,162|163,-0.051025277624956844,-0.06986992253805235,0.20953791423441145,0,0.07075590693220847,low_score,0,0.310117
2643,scored_log,1778300449.196000,1778300454.213000,35128,35177,50,0.011263842694461346,0,benign,0.5,2,161|162,-0.051025277624956844,-0.06948084492572115,0.20953791423441145,0,0.07074606415644638,low_score,0,0.310117
1921,scored_log,1778300365.089000,1778300367.113000,27908,27957,50,0.009724502451717854,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.07062015855487222,low_score,0,0.310117
2656,scored_log,1778300461.271000,1778300462.286000,35258,35307,50,0.010425680316984653,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.0701593504922127,low_score,0,0.310117
2985,scored_log,1778300572.673000,1778300575.707000,38548,38597,50,0.010070815682411194,0,benign,0.5,2,173|174,-0.050710367957376046,-0.06872363641337995,0.21034737087073666,0,0.07015378223890885,low_score,0,0.310117
1053,scored_log,1778300249.164000,1778300255.204000,19228,19277,50,0.012227554805576801,0,benign,0.5,2,141|142,-0.05267753782821022,-0.08718745539014569,0.20529087730876258,0,0.07014655155653254,low_score,0,0.310117
1920,scored_log,1778300365.086000,1778300367.110000,27898,27947,50,0.008807124570012093,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06997799403767818,low_score,0,0.310117
1047,scored_log,1778300247.138000,1778300249.160000,19168,19217,50,0.01195529568940401,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06995597017521159,low_score,0,0.310117
3016,scored_log,1778300577.739000,1778300578.752000,38858,38907,50,0.0094981137663126,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.06975289089763984,low_score,0,0.310117
2984,scored_log,1778300572.672000,1778300575.707000,38538,38587,50,0.009403474628925323,0,benign,0.5,2,173|174,-0.050710367957376046,-0.06872363641337995,0.21034737087073666,0,0.06968664350146873,low_score,0,0.310117
1919,scored_log,1778300365.086000,1778300367.110000,27888,27937,50,0.0083652064204216,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06966865133296485,low_score,0,0.310117
1915,scored_log,1778300364.076000,1778300365.086000,27848,27897,50,0.008288544602692127,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06961498806055422,low_score,0,0.310117
1923,scored_log,1778300365.104000,1778300369.124000,27928,27977,50,0.008247334510087967,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.0695861409957313,low_score,0,0.310117
1916,scored_log,1778300364.079000,1778300365.088000,27858,27907,50,0.008163866586983204,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06952771344955797,low_score,0,0.310117
2987,scored_log,1778300572.682000,1778300577.726000,38568,38617,50,0.008998860605061054,0,benign,0.5,2,173|174,-0.050710367957376046,-0.06872363641337995,0.21034737087073666,0,0.06940341368476374,low_score,0,0.310117
2647,scored_log,1778300454.212000,1778300457.235000,35168,35217,50,0.009324523620307446,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06938854080453866,low_score,0,0.310117
1052,scored_log,1778300249.160000,1778300255.202000,19218,19267,50,0.010928227566182613,0,benign,0.5,2,141|142,-0.05267753782821022,-0.08718745539014569,0.20529087730876258,0,0.0692370224889566,low_score,0,0.310117
1046,scored_log,1778300247.132000,1778300249.160000,19158,19207,50,0.010763649828732014,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06912181807274119,low_score,0,0.310117
1051,scored_log,1778300249.160000,1778300255.202000,19208,19257,50,0.010649667121469975,0,benign,0.5,2,141|142,-0.05267753782821022,-0.08718745539014569,0.20529087730876258,0,0.06904203017765777,low_score,0,0.310117
3015,scored_log,1778300577.737000,1778300578.749000,38848,38897,50,0.008458874188363552,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.0690254231930755,low_score,0,0.310117
2652,scored_log,1778300457.235000,1778300461.271000,35218,35267,50,0.008764659985899925,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.0689966362604534,low_score,0,0.310117
2657,scored_log,1778300461.271000,1778300462.288000,35268,35317,50,0.008677494712173939,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.0689356205688452,low_score,0,0.310117
