tp,tn,fp,fn,precision,recall,f1,fpr,tnr,accuracy,threshold,predicted_positive
27,661,0,94,1.0,0.2231404958677686,0.3648648648648649,0.0,1.0,0.8797953964194374,0.99896337,27
28,661,0,93,1.0,0.23140495867768596,0.3758389261744966,0.0,1.0,0.881074168797954,0.998003831,28
29,661,0,92,1.0,0.2396694214876033,0.38666666666666666,0.0,1.0,0.8823529411764706,0.997599,29
30,661,0,91,1.0,0.24793388429752067,0.3973509933774834,0.0,1.0,0.8836317135549873,0.9969933599999999,30
31,661,0,90,1.0,0.256198347107438,0.4078947368421052,0.0,1.0,0.8849104859335039,0.99501222,31
32,661,0,89,1.0,0.2644628099173554,0.41830065359477125,0.0,1.0,0.8861892583120204,0.9897464,32
33,661,0,88,1.0,0.2727272727272727,0.42857142857142855,0.0,1.0,0.887468030690537,0.9866330099999999,33
34,661,0,87,1.0,0.2809917355371901,0.43870967741935485,0.0,1.0,0.8887468030690537,0.986490679,34
35,661,0,86,1.0,0.2892561983471074,0.44871794871794873,0.0,1.0,0.8900255754475703,0.98639543,35
36,661,0,85,1.0,0.2975206611570248,0.45859872611464975,0.0,1.0,0.8913043478260869,0.98609296,36
37,661,0,84,1.0,0.30578512396694213,0.4683544303797468,0.0,1.0,0.8925831202046036,0.984032342,37
38,661,0,83,1.0,0.3140495867768595,0.4779874213836478,0.0,1.0,0.8938618925831202,0.95638153,38
39,661,0,82,1.0,0.32231404958677684,0.48749999999999993,0.0,1.0,0.8951406649616368,0.936225632,39
40,661,0,81,1.0,0.3305785123966942,0.4968944099378882,0.0,1.0,0.8964194373401535,0.867615839,40
41,661,0,80,1.0,0.33884297520661155,0.5061728395061729,0.0,1.0,0.8976982097186701,0.8408629757965612,41
42,661,0,79,1.0,0.34710743801652894,0.5153374233128835,0.0,1.0,0.8989769820971867,0.8408185747965613,42
43,661,0,78,1.0,0.35537190082644626,0.524390243902439,0.0,1.0,0.9002557544757033,0.8407999057965613,43
44,661,0,77,1.0,0.36363636363636365,0.5333333333333333,0.0,1.0,0.90153452685422,0.8407715067965612,44
45,661,0,76,1.0,0.371900826446281,0.5421686746987953,0.0,1.0,0.9028132992327366,0.8407295767965612,45
46,661,0,75,1.0,0.38016528925619836,0.5508982035928144,0.0,1.0,0.9040920716112532,0.8406872267965613,46
47,661,0,74,1.0,0.3884297520661157,0.5595238095238095,0.0,1.0,0.9053708439897699,0.8406828867965612,47
48,661,0,73,1.0,0.39669421487603307,0.5680473372781065,0.0,1.0,0.9066496163682864,0.8406623207965612,48
49,661,0,72,1.0,0.4049586776859504,0.5764705882352941,0.0,1.0,0.907928388746803,0.8406492167965612,49
50,661,0,71,1.0,0.4132231404958678,0.584795321637427,0.0,1.0,0.9092071611253197,0.8406211257965612,50
51,661,0,70,1.0,0.4214876033057851,0.5930232558139535,0.0,1.0,0.9104859335038363,0.8406191377965612,51
52,661,0,69,1.0,0.4297520661157025,0.6011560693641619,0.0,1.0,0.9117647058823529,0.8405971507965613,52
53,661,0,68,1.0,0.4380165289256198,0.6091954022988505,0.0,1.0,0.9130434782608695,0.8404579557965612,53
54,661,0,67,1.0,0.4462809917355372,0.6171428571428571,0.0,1.0,0.9143222506393862,0.8403473557965613,54
55,661,0,66,1.0,0.45454545454545453,0.625,0.0,1.0,0.9156010230179028,0.8402486347965613,55
56,661,0,65,1.0,0.4628099173553719,0.632768361581921,0.0,1.0,0.9168797953964194,0.8401151657965612,56
57,661,0,64,1.0,0.47107438016528924,0.6404494382022472,0.0,1.0,0.9181585677749361,0.8400301157965613,57
58,661,0,63,1.0,0.4793388429752066,0.6480446927374302,0.0,1.0,0.9194373401534527,0.8399292457965613,58
59,661,0,62,1.0,0.48760330578512395,0.6555555555555556,0.0,1.0,0.9207161125319693,0.8395012657965613,59
60,661,0,61,1.0,0.49586776859504134,0.6629834254143646,0.0,1.0,0.921994884910486,0.8368308357965613,60
61,661,0,60,1.0,0.5041322314049587,0.6703296703296704,0.0,1.0,0.9232736572890026,0.8317750157965612,61
62,661,0,59,1.0,0.512396694214876,0.6775956284153004,0.0,1.0,0.9245524296675192,0.8124760004565768,62
63,661,0,58,1.0,0.5206611570247934,0.6847826086956522,0.0,1.0,0.9258312020460358,0.8124262234565767,63
64,661,0,57,1.0,0.5289256198347108,0.6918918918918919,0.0,1.0,0.9271099744245525,0.8124155904565769,64
65,661,0,56,1.0,0.5371900826446281,0.6989247311827956,0.0,1.0,0.928388746803069,0.8123651554565767,65
66,661,0,55,1.0,0.5454545454545454,0.7058823529411764,0.0,1.0,0.9296675191815856,0.8120900204565769,66
67,661,0,54,1.0,0.5537190082644629,0.7127659574468085,0.0,1.0,0.9309462915601023,0.8120144204565767,67
68,661,0,53,1.0,0.5619834710743802,0.7195767195767196,0.0,1.0,0.9322250639386189,0.8119593654565767,68
69,661,0,52,1.0,0.5702479338842975,0.7263157894736841,0.0,1.0,0.9335038363171355,0.8117859404565768,69
70,661,0,51,1.0,0.5785123966942148,0.7329842931937173,0.0,1.0,0.9347826086956522,0.8116187174565768,70
71,661,0,50,1.0,0.5867768595041323,0.7395833333333334,0.0,1.0,0.9360613810741688,0.8115208154565767,71
72,661,0,49,1.0,0.5950413223140496,0.7461139896373057,0.0,1.0,0.9373401534526854,0.8114712204565768,72
73,661,0,48,1.0,0.6033057851239669,0.7525773195876289,0.0,1.0,0.9386189258312021,0.8112844674565767,73
74,661,0,47,1.0,0.6115702479338843,0.7589743589743589,0.0,1.0,0.9398976982097187,0.8108031054565767,74
75,661,0,46,1.0,0.6198347107438017,0.7653061224489797,0.0,1.0,0.9411764705882353,0.8104621354565766,75
76,661,0,45,1.0,0.628099173553719,0.7715736040609137,0.0,1.0,0.9424552429667519,0.8092041934565768,76
77,661,0,44,1.0,0.6363636363636364,0.7777777777777778,0.0,1.0,0.9437340153452686,0.8076878954565767,77
78,661,0,43,1.0,0.6446280991735537,0.7839195979899497,0.0,1.0,0.9450127877237852,0.8066220054565767,78
79,661,0,42,1.0,0.6528925619834711,0.79,0.0,1.0,0.9462915601023018,0.8061830074565768,79
80,661,0,41,1.0,0.6611570247933884,0.7960199004975125,0.0,1.0,0.9475703324808185,0.8020615054565767,80
81,661,0,40,1.0,0.6694214876033058,0.801980198019802,0.0,1.0,0.948849104859335,0.8011752354565767,81
82,661,0,39,1.0,0.6776859504132231,0.8078817733990148,0.0,1.0,0.9501278772378516,0.7950321404565768,82
83,661,0,38,1.0,0.6859504132231405,0.8137254901960784,0.0,1.0,0.9514066496163683,0.78011372986005,83
84,661,0,37,1.0,0.6942148760330579,0.8195121951219513,0.0,1.0,0.9526854219948849,0.78009451486005,84
85,661,0,36,1.0,0.7024793388429752,0.8252427184466019,0.0,1.0,0.9539641943734015,0.7800506248600501,85
86,661,0,35,1.0,0.7107438016528925,0.8309178743961353,0.0,1.0,0.9552429667519181,0.7800219598600501,86
87,661,0,34,1.0,0.71900826446281,0.8365384615384616,0.0,1.0,0.9565217391304348,0.77999609486005,87
88,661,0,33,1.0,0.7272727272727273,0.8421052631578948,0.0,1.0,0.9578005115089514,0.7799300498600501,88
89,661,0,32,1.0,0.7355371900826446,0.8476190476190476,0.0,1.0,0.959079283887468,0.77981801486005,89
90,661,0,31,1.0,0.743801652892562,0.8530805687203791,0.0,1.0,0.9603580562659847,0.77978402986005,90
91,661,0,30,1.0,0.7520661157024794,0.8584905660377359,0.0,1.0,0.9616368286445013,0.7797642898600501,91
92,661,0,29,1.0,0.7603305785123967,0.8638497652582159,0.0,1.0,0.9629156010230179,0.77920211986005,92
93,661,0,28,1.0,0.768595041322314,0.869158878504673,0.0,1.0,0.9641943734015346,0.77918286986005,93
94,661,0,27,1.0,0.7768595041322314,0.8744186046511627,0.0,1.0,0.9654731457800512,0.77881690986005,94
95,661,0,26,1.0,0.7851239669421488,0.8796296296296297,0.0,1.0,0.9667519181585678,0.77800532986005,95
96,661,0,25,1.0,0.7933884297520661,0.8847926267281107,0.0,1.0,0.9680306905370843,0.77644376986005,96
97,661,0,24,1.0,0.8016528925619835,0.8899082568807339,0.0,1.0,0.969309462915601,0.7754516388600501,97
98,661,0,23,1.0,0.8099173553719008,0.8949771689497716,0.0,1.0,0.9705882352941176,0.7660670398600501,98
99,661,0,22,1.0,0.8181818181818182,0.9,0.0,1.0,0.9718670076726342,0.76206677786005,99
100,661,0,21,1.0,0.8264462809917356,0.904977375565611,0.0,1.0,0.9731457800511509,0.7569234054565768,100
101,661,0,20,1.0,0.8347107438016529,0.9099099099099098,0.0,1.0,0.9744245524296675,0.7464510834565767,101
102,661,0,19,1.0,0.8429752066115702,0.914798206278027,0.0,1.0,0.9757033248081841,0.7232933754565767,102
103,661,0,18,1.0,0.8512396694214877,0.9196428571428572,0.0,1.0,0.9769820971867008,0.7186706174565767,103
104,661,0,17,1.0,0.859504132231405,0.9244444444444445,0.0,1.0,0.9782608695652174,0.7149022654565769,104
105,661,0,16,1.0,0.8677685950413223,0.9292035398230089,0.0,1.0,0.979539641943734,0.7079506200000001,105
106,661,0,15,1.0,0.8760330578512396,0.9339207048458149,0.0,1.0,0.9808184143222506,0.6882790954565767,106
107,661,0,14,1.0,0.8842975206611571,0.9385964912280702,0.0,1.0,0.9820971867007673,0.67701426,107
107,660,1,14,0.9907407407407407,0.8842975206611571,0.9344978165938864,0.0015128593040847202,0.9984871406959153,0.9808184143222506,0.67125417,108
107,659,2,14,0.981651376146789,0.8842975206611571,0.9304347826086957,0.0030257186081694403,0.9969742813918305,0.979539641943734,0.6576152020000001,109
107,658,3,14,0.9727272727272728,0.8842975206611571,0.9264069264069266,0.0045385779122541605,0.9954614220877458,0.9782608695652174,0.65490006086005,110
108,658,3,13,0.972972972972973,0.8925619834710744,0.9310344827586208,0.0045385779122541605,0.9954614220877458,0.979539641943734,0.6042999098600501,111
108,657,4,13,0.9642857142857143,0.8925619834710744,0.927038626609442,0.006051437216338881,0.9939485627836612,0.9782608695652174,0.5471140398600501,112
109,657,4,12,0.9646017699115044,0.9008264462809917,0.9316239316239316,0.006051437216338881,0.9939485627836612,0.979539641943734,0.5060527398600501,113
110,657,4,11,0.9649122807017544,0.9090909090909091,0.9361702127659574,0.006051437216338881,0.9939485627836612,0.9808184143222506,0.504133825,114
111,657,4,10,0.9652173913043478,0.9173553719008265,0.940677966101695,0.006051437216338881,0.9939485627836612,0.9820971867007673,0.49618722345657673,115
112,657,4,9,0.9655172413793104,0.9256198347107438,0.9451476793248945,0.006051437216338881,0.9939485627836612,0.9833759590792839,0.44927027500000005,116
113,657,4,8,0.9658119658119658,0.9338842975206612,0.9495798319327732,0.006051437216338881,0.9939485627836612,0.9846547314578005,0.44471471000000007,117
113,656,5,8,0.9576271186440678,0.9338842975206612,0.9456066945606695,0.007564296520423601,0.9924357034795764,0.9833759590792839,0.36300313180000005,118
114,656,5,7,0.957983193277311,0.9421487603305785,0.95,0.007564296520423601,0.9924357034795764,0.9846547314578005,0.33849782790000005,119
114,655,6,7,0.95,0.9421487603305785,0.946058091286307,0.009077155824508321,0.9909228441754917,0.9833759590792839,0.32747652390000004,120
115,655,6,6,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.009077155824508321,0.9909228441754917,0.9846547314578005,0.32363156600000004,121
116,655,6,5,0.9508196721311475,0.9586776859504132,0.9547325102880658,0.009077155824508321,0.9909228441754917,0.9859335038363172,0.31011747100000003,122
116,654,7,5,0.943089430894309,0.9586776859504132,0.9508196721311475,0.01059001512859304,0.989409984871407,0.9846547314578005,0.30992711370000003,123
116,653,8,5,0.9354838709677419,0.9586776859504132,0.946938775510204,0.012102874432677761,0.9878971255673222,0.9833759590792839,0.30911484910000003,124
116,652,9,5,0.928,0.9586776859504132,0.943089430894309,0.01361573373676248,0.9863842662632375,0.9820971867007673,0.30809833850000007,125
117,652,9,4,0.9285714285714286,0.9669421487603306,0.9473684210526316,0.01361573373676248,0.9863842662632375,0.9833759590792839,0.3068640684,126
117,651,10,4,0.9212598425196851,0.9669421487603306,0.9435483870967741,0.015128593040847202,0.9848714069591528,0.9820971867007673,0.3060966003,127
117,650,11,4,0.9140625,0.9669421487603306,0.9397590361445782,0.01664145234493192,0.983358547655068,0.9808184143222506,0.30372815079000004,128
118,650,11,3,0.9147286821705426,0.9752066115702479,0.944,0.01664145234493192,0.983358547655068,0.9820971867007673,0.30348527620000004,129
119,650,11,2,0.9153846153846154,0.9834710743801653,0.9482071713147411,0.01664145234493192,0.983358547655068,0.9833759590792839,0.30248020248000007,130
119,649,12,2,0.9083969465648855,0.9834710743801653,0.9444444444444445,0.018154311649016642,0.9818456883509834,0.9820971867007673,0.30245058156000004,131
119,648,13,2,0.9015151515151515,0.9834710743801653,0.940711462450593,0.019667170953101363,0.9803328290468987,0.9808184143222506,0.30239335068000006,132
119,647,14,2,0.8947368421052632,0.9834710743801653,0.937007874015748,0.02118003025718608,0.9788199697428139,0.979539641943734,0.30193702509000003,133
119,646,15,2,0.8880597014925373,0.9834710743801653,0.9333333333333335,0.0226928895612708,0.9773071104387292,0.9782608695652174,0.30121553341000007,134
119,645,16,2,0.8814814814814815,0.9834710743801653,0.9296875000000001,0.024205748865355523,0.9757942511346445,0.9769820971867008,0.30095797800000007,135
119,644,17,2,0.875,0.9834710743801653,0.9260700389105058,0.025718608169440244,0.9742813918305597,0.9757033248081841,0.30075878355,136
119,643,18,2,0.8686131386861314,0.9834710743801653,0.922480620155039,0.02723146747352496,0.972768532526475,0.9744245524296675,0.30041212964800007,137
119,642,19,2,0.8623188405797102,0.9834710743801653,0.918918918918919,0.028744326777609682,0.9712556732223904,0.9731457800511509,0.30026067772500004,138
119,641,20,2,0.8561151079136691,0.9834710743801653,0.9153846153846155,0.030257186081694403,0.9697428139183056,0.9718670076726342,0.30020982264800006,139
119,640,21,2,0.85,0.9834710743801653,0.9118773946360154,0.03177004538577912,0.9682299546142209,0.9705882352941176,0.300206109092,140
119,639,22,2,0.8439716312056738,0.9834710743801653,0.9083969465648855,0.03328290468986384,0.9667170953101362,0.969309462915601,0.30019630016000004,141
119,638,23,2,0.8380281690140845,0.9834710743801653,0.9049429657794678,0.03479576399394856,0.9652042360060514,0.9680306905370843,0.30015535527000003,142
119,637,24,2,0.8321678321678322,0.9834710743801653,0.9015151515151516,0.036308623298033284,0.9636913767019667,0.9667519181585678,0.300150718736,143
119,636,25,2,0.8263888888888888,0.9834710743801653,0.8981132075471697,0.037821482602118005,0.962178517397882,0.9654731457800512,0.30014009795800006,144
119,635,26,2,0.8206896551724138,0.9834710743801653,0.8947368421052632,0.039334341906202726,0.9606656580937972,0.9641943734015346,0.30013891278800003,145
119,634,27,2,0.815068493150685,0.9834710743801653,0.8913857677902624,0.04084720121028744,0.9591527987897126,0.9629156010230179,0.300138616562,146
119,633,28,2,0.8095238095238095,0.9834710743801653,0.8880597014925373,0.04236006051437216,0.9576399394856279,0.9616368286445013,0.30013675148200003,147
119,632,29,2,0.8040540540540541,0.9834710743801653,0.8847583643122677,0.04387291981845688,0.9561270801815431,0.9603580562659847,0.300115997861,148
119,631,30,2,0.7986577181208053,0.9834710743801653,0.8814814814814815,0.0453857791225416,0.9546142208774584,0.959079283887468,0.30011593527400005,149
119,630,31,2,0.7933333333333333,0.9834710743801653,0.8782287822878228,0.046898638426626324,0.9531013615733737,0.9578005115089514,0.30011542314700007,150
119,629,32,2,0.7880794701986755,0.9834710743801653,0.875,0.048411497730711045,0.9515885022692889,0.9565217391304348,0.30011493036100007,151
119,628,33,2,0.7828947368421053,0.9834710743801653,0.8717948717948718,0.049924357034795766,0.9500756429652042,0.9552429667519181,0.30011489672600006,152
119,627,34,2,0.7777777777777778,0.9834710743801653,0.8686131386861314,0.05143721633888049,0.9485627836611196,0.9539641943734015,0.30009853676000003,153
119,626,35,2,0.7727272727272727,0.9834710743801653,0.8654545454545455,0.0529500756429652,0.9470499243570348,0.9526854219948849,0.30009835249200006,154
119,625,36,2,0.7677419354838709,0.9834710743801653,0.8623188405797102,0.05446293494704992,0.9455370650529501,0.9514066496163683,0.30009709694400005,155
119,624,37,2,0.7628205128205128,0.9834710743801653,0.8592057761732851,0.05597579425113464,0.9440242057488654,0.9501278772378516,0.30009634786000006,156
119,623,38,2,0.7579617834394905,0.9834710743801653,0.8561151079136692,0.057488653555219364,0.9425113464447806,0.948849104859335,0.30009604919800004,157
119,622,39,2,0.7531645569620253,0.9834710743801653,0.8530465949820789,0.059001512859304085,0.9409984871406959,0.9475703324808185,0.30009545463200005,158
119,621,40,2,0.7484276729559748,0.9834710743801653,0.85,0.060514372163388806,0.9394856278366112,0.9462915601023018,0.30009532182100007,159
119,620,41,2,0.74375,0.9834710743801653,0.8469750889679716,0.06202723146747353,0.9379727685325264,0.9450127877237852,0.30009191408100006,160
119,619,42,2,0.7391304347826086,0.9834710743801653,0.8439716312056738,0.06354009077155824,0.9364599092284418,0.9437340153452686,0.30008956626000005,161
119,618,43,2,0.7345679012345679,0.9834710743801653,0.8409893992932862,0.06505295007564296,0.9349470499243571,0.9424552429667519,0.30008906242800004,162
119,617,44,2,0.7300613496932515,0.9834710743801653,0.8380281690140845,0.06656580937972768,0.9334341906202723,0.9411764705882353,0.30008660564500006,163
119,616,45,2,0.725609756097561,0.9834710743801653,0.8350877192982457,0.0680786686838124,0.9319213313161876,0.9398976982097187,0.30008654364600007,164
119,615,46,2,0.7212121212121212,0.9834710743801653,0.8321678321678321,0.06959152798789713,0.9304084720121029,0.9386189258312021,0.30008561597100003,165
119,614,47,2,0.7168674698795181,0.9834710743801653,0.8292682926829269,0.07110438729198185,0.9288956127080181,0.9373401534526854,0.30008549636900006,166
119,613,48,2,0.7125748502994012,0.9834710743801653,0.8263888888888888,0.07261724659606657,0.9273827534039334,0.9360613810741688,0.30008504161400007,167
119,612,49,2,0.7083333333333334,0.9834710743801653,0.8235294117647058,0.07413010590015129,0.9258698940998488,0.9347826086956522,0.30008352579200004,168
119,611,50,2,0.7041420118343196,0.9834710743801653,0.8206896551724139,0.07564296520423601,0.924357034795764,0.9335038363171355,0.30008341897900004,169
119,610,51,2,0.7,0.9834710743801653,0.8178694158075601,0.07715582450832073,0.9228441754916793,0.9322250639386189,0.300082255705,170
119,609,52,2,0.695906432748538,0.9834710743801653,0.815068493150685,0.07866868381240545,0.9213313161875946,0.9309462915601023,0.30008099449750003,171
119,608,53,2,0.6918604651162791,0.9834710743801653,0.8122866894197952,0.08018154311649017,0.9198184568835098,0.9296675191815856,0.30007946817620007,172
119,607,54,2,0.6878612716763006,0.9834710743801653,0.8095238095238095,0.08169440242057488,0.9183055975794251,0.928388746803069,0.3000794463572,173
119,606,55,2,0.6839080459770115,0.9834710743801653,0.8067796610169491,0.0832072617246596,0.9167927382753404,0.9271099744245525,0.30007690427500006,174
119,605,56,2,0.68,0.9834710743801653,0.8040540540540541,0.08472012102874432,0.9152798789712556,0.9258312020460358,0.3000768817,175
119,604,57,2,0.6761363636363636,0.9834710743801653,0.8013468013468013,0.08623298033282904,0.913767019667171,0.9245524296675192,0.30007669878300003,176
119,603,58,2,0.672316384180791,0.9834710743801653,0.7986577181208053,0.08774583963691376,0.9122541603630863,0.9232736572890026,0.30007631519000005,177
119,602,59,2,0.6685393258426966,0.9834710743801653,0.7959866220735786,0.08925869894099848,0.9107413010590015,0.921994884910486,0.30007546142800007,178
119,601,60,2,0.664804469273743,0.9834710743801653,0.7933333333333333,0.0907715582450832,0.9092284417549168,0.9207161125319693,0.30007316549800006,179
119,600,61,2,0.6611111111111111,0.9834710743801653,0.7906976744186047,0.09228441754916793,0.9077155824508321,0.9194373401534527,0.30007183018500005,180
119,599,62,2,0.6574585635359116,0.9834710743801653,0.7880794701986755,0.09379727685325265,0.9062027231467473,0.9181585677749361,0.3000717927945,181
119,598,63,2,0.6538461538461539,0.9834710743801653,0.7854785478547855,0.09531013615733737,0.9046898638426626,0.9168797953964194,0.30007068148500005,182
119,597,64,2,0.6502732240437158,0.9834710743801653,0.7828947368421052,0.09682299546142209,0.903177004538578,0.9156010230179028,0.30006970917100007,183
119,596,65,2,0.6467391304347826,0.9834710743801653,0.780327868852459,0.09833585476550681,0.9016641452344932,0.9143222506393862,0.30006968299100006,184
119,595,66,2,0.6432432432432432,0.9834710743801653,0.7777777777777777,0.09984871406959153,0.9001512859304085,0.9130434782608695,0.30006901811000003,185
119,594,67,2,0.6397849462365591,0.9834710743801653,0.7752442996742672,0.10136157337367625,0.8986384266263238,0.9117647058823529,0.30006716778600007,186
119,593,68,2,0.6363636363636364,0.9834710743801653,0.7727272727272727,0.10287443267776097,0.897125567322239,0.9104859335038363,0.30006534724700007,187
119,592,69,2,0.6329787234042553,0.9834710743801653,0.7702265372168287,0.1043872919818457,0.8956127080181543,0.9092071611253197,0.300065306003,188
119,591,70,2,0.6296296296296297,0.9834710743801653,0.767741935483871,0.1059001512859304,0.8940998487140696,0.907928388746803,0.30006478919300006,189
119,590,71,2,0.6263157894736842,0.9834710743801653,0.765273311897106,0.10741301059001512,0.8925869894099848,0.9066496163682864,0.300064477014,190
119,589,72,2,0.6230366492146597,0.9834710743801653,0.7628205128205129,0.10892586989409984,0.8910741301059002,0.9053708439897699,0.300063580468,191
119,588,73,2,0.6197916666666666,0.9834710743801653,0.7603833865814696,0.11043872919818457,0.8895612708018155,0.9040920716112532,0.30006327013700007,192
119,587,74,2,0.616580310880829,0.9834710743801653,0.7579617834394905,0.11195158850226929,0.8880484114977307,0.9028132992327366,0.30006303364900005,193
119,586,75,2,0.6134020618556701,0.9834710743801653,0.7555555555555556,0.11346444780635401,0.886535552193646,0.90153452685422,0.3000593076358,194
119,585,76,2,0.6102564102564103,0.9834710743801653,0.7531645569620254,0.11497730711043873,0.8850226928895613,0.9002557544757033,0.300058253034,195
119,584,77,2,0.6071428571428571,0.9834710743801653,0.7507886435331229,0.11649016641452345,0.8835098335854765,0.8989769820971867,0.30005803258580005,196
119,583,78,2,0.6040609137055838,0.9834710743801653,0.748427672955975,0.11800302571860817,0.8819969742813918,0.8976982097186701,0.30005708116400004,197
119,582,79,2,0.601010101010101,0.9834710743801653,0.7460815047021944,0.11951588502269289,0.8804841149773072,0.8964194373401535,0.30005399841300007,198
119,581,80,2,0.5979899497487438,0.9834710743801653,0.74375,0.12102874432677761,0.8789712556732224,0.8951406649616368,0.30005337668980003,199
119,580,81,2,0.595,0.9834710743801653,0.7414330218068536,0.12254160363086233,0.8774583963691377,0.8938618925831202,0.30005336243920006,200
119,579,82,2,0.5920398009950248,0.9834710743801653,0.7391304347826086,0.12405446293494705,0.875945537065053,0.8925831202046036,0.30005331076380004,201
119,578,83,2,0.5891089108910891,0.9834710743801653,0.7368421052631579,0.12556732223903178,0.8744326777609682,0.8913043478260869,0.300052300955,202
119,577,84,2,0.5862068965517241,0.9834710743801653,0.7345679012345678,0.12708018154311648,0.8729198184568835,0.8900255754475703,0.300052001775,203
119,576,85,2,0.5833333333333334,0.9834710743801653,0.7323076923076923,0.12859304084720122,0.8714069591527988,0.8887468030690537,0.30005153821400005,204
119,575,86,2,0.5804878048780487,0.9834710743801653,0.7300613496932514,0.13010590015128592,0.869894099848714,0.887468030690537,0.300051474997,205
119,574,87,2,0.5776699029126213,0.9834710743801653,0.7278287461773699,0.13161875945537066,0.8683812405446294,0.8861892583120204,0.30005053758850003,206
119,573,88,2,0.5748792270531401,0.9834710743801653,0.7256097560975611,0.13313161875945537,0.8668683812405447,0.8849104859335039,0.30004844317800006,207
119,572,89,2,0.5721153846153846,0.9834710743801653,0.723404255319149,0.1346444780635401,0.8653555219364599,0.8836317135549873,0.300048435737,208
119,571,90,2,0.569377990430622,0.9834710743801653,0.7212121212121212,0.1361573373676248,0.8638426626323752,0.8823529411764706,0.30004641599200005,209
119,570,91,2,0.5666666666666667,0.9834710743801653,0.7190332326283988,0.13767019667170954,0.8623298033282905,0.881074168797954,0.30004446180200006,210
119,569,92,2,0.5639810426540285,0.9834710743801653,0.7168674698795182,0.13918305597579425,0.8608169440242057,0.8797953964194374,0.30004288535300006,211
119,568,93,2,0.5613207547169812,0.9834710743801653,0.7147147147147148,0.14069591527987896,0.859304084720121,0.8785166240409207,0.30004150625920006,212
119,567,94,2,0.5586854460093896,0.9834710743801653,0.7125748502994013,0.1422087745839637,0.8577912254160364,0.8772378516624041,0.300041028435,213
119,566,95,2,0.5560747663551402,0.9834710743801653,0.7104477611940299,0.1437216338880484,0.8562783661119516,0.8759590792838875,0.30004097522100004,214
119,565,96,2,0.5534883720930233,0.9834710743801653,0.7083333333333334,0.14523449319213314,0.8547655068078669,0.8746803069053708,0.30003940741490004,215
119,564,97,2,0.5509259259259259,0.9834710743801653,0.7062314540059347,0.14674735249621784,0.8532526475037822,0.8734015345268542,0.3000384340691,216
119,563,98,2,0.5483870967741935,0.9834710743801653,0.7041420118343195,0.14826021180030258,0.8517397881996974,0.8721227621483376,0.30003580543400005,217
