tp,tn,fp,fn,precision,recall,f1,fpr,tnr,accuracy,threshold,predicted_positive
34,661,0,87,1.0,0.2809917355371901,0.43870967741935485,0.0,1.0,0.8887468030690537,0.9993876,34
35,661,0,86,1.0,0.2892561983471074,0.44871794871794873,0.0,1.0,0.8900255754475703,0.99938595,35
36,661,0,85,1.0,0.2975206611570248,0.45859872611464975,0.0,1.0,0.8913043478260869,0.9993826,36
37,661,0,84,1.0,0.30578512396694213,0.4683544303797468,0.0,1.0,0.8925831202046036,0.9993703,37
38,661,0,83,1.0,0.3140495867768595,0.4779874213836478,0.0,1.0,0.8938618925831202,0.9993622,38
39,661,0,82,1.0,0.32231404958677684,0.48749999999999993,0.0,1.0,0.8951406649616368,0.99935573,39
40,661,0,81,1.0,0.3305785123966942,0.4968944099378882,0.0,1.0,0.8964194373401535,0.99934953,40
41,661,0,80,1.0,0.33884297520661155,0.5061728395061729,0.0,1.0,0.8976982097186701,0.9993374,41
42,661,0,79,1.0,0.34710743801652894,0.5153374233128835,0.0,1.0,0.8989769820971867,0.99932015,42
43,661,0,78,1.0,0.35537190082644626,0.524390243902439,0.0,1.0,0.9002557544757033,0.9993092,43
44,661,0,77,1.0,0.36363636363636365,0.5333333333333333,0.0,1.0,0.90153452685422,0.99930143,44
45,661,0,76,1.0,0.371900826446281,0.5421686746987953,0.0,1.0,0.9028132992327366,0.9992613,45
46,661,0,75,1.0,0.38016528925619836,0.5508982035928144,0.0,1.0,0.9040920716112532,0.99925846,46
47,661,0,74,1.0,0.3884297520661157,0.5595238095238095,0.0,1.0,0.9053708439897699,0.99922705,47
48,661,0,73,1.0,0.39669421487603307,0.5680473372781065,0.0,1.0,0.9066496163682864,0.9991221,48
49,661,0,72,1.0,0.4049586776859504,0.5764705882352941,0.0,1.0,0.907928388746803,0.9990282,49
50,661,0,71,1.0,0.4132231404958678,0.584795321637427,0.0,1.0,0.9092071611253197,0.99901545,50
51,661,0,70,1.0,0.4214876033057851,0.5930232558139535,0.0,1.0,0.9104859335038363,0.99892235,51
52,661,0,69,1.0,0.4297520661157025,0.6011560693641619,0.0,1.0,0.9117647058823529,0.99890745,52
53,661,0,68,1.0,0.4380165289256198,0.6091954022988505,0.0,1.0,0.9130434782608695,0.9988702,53
54,661,0,67,1.0,0.4462809917355372,0.6171428571428571,0.0,1.0,0.9143222506393862,0.9988288,54
55,661,0,66,1.0,0.45454545454545453,0.625,0.0,1.0,0.9156010230179028,0.99879336,55
56,661,0,65,1.0,0.4628099173553719,0.632768361581921,0.0,1.0,0.9168797953964194,0.99872917,56
57,661,0,64,1.0,0.47107438016528924,0.6404494382022472,0.0,1.0,0.9181585677749361,0.99858105,57
58,661,0,63,1.0,0.4793388429752066,0.6480446927374302,0.0,1.0,0.9194373401534527,0.99855524,58
59,661,0,62,1.0,0.48760330578512395,0.6555555555555556,0.0,1.0,0.9207161125319693,0.9985385,59
60,661,0,61,1.0,0.49586776859504134,0.6629834254143646,0.0,1.0,0.921994884910486,0.9985191,60
61,661,0,60,1.0,0.5041322314049587,0.6703296703296704,0.0,1.0,0.9232736572890026,0.9985061,61
62,661,0,59,1.0,0.512396694214876,0.6775956284153004,0.0,1.0,0.9245524296675192,0.9984786,62
63,661,0,58,1.0,0.5206611570247934,0.6847826086956522,0.0,1.0,0.9258312020460358,0.998417,63
64,661,0,57,1.0,0.5289256198347108,0.6918918918918919,0.0,1.0,0.9271099744245525,0.99834216,64
65,661,0,56,1.0,0.5371900826446281,0.6989247311827956,0.0,1.0,0.928388746803069,0.9982729,65
66,661,0,55,1.0,0.5454545454545454,0.7058823529411764,0.0,1.0,0.9296675191815856,0.9982023,66
67,661,0,54,1.0,0.5537190082644629,0.7127659574468085,0.0,1.0,0.9309462915601023,0.99813145,67
68,661,0,53,1.0,0.5619834710743802,0.7195767195767196,0.0,1.0,0.9322250639386189,0.9979558,68
69,661,0,52,1.0,0.5702479338842975,0.7263157894736841,0.0,1.0,0.9335038363171355,0.99786466,69
70,661,0,51,1.0,0.5785123966942148,0.7329842931937173,0.0,1.0,0.9347826086956522,0.9976615,70
71,661,0,50,1.0,0.5867768595041323,0.7395833333333334,0.0,1.0,0.9360613810741688,0.997177,71
72,661,0,49,1.0,0.5950413223140496,0.7461139896373057,0.0,1.0,0.9373401534526854,0.99714833,72
73,661,0,48,1.0,0.6033057851239669,0.7525773195876289,0.0,1.0,0.9386189258312021,0.9967964,73
74,661,0,47,1.0,0.6115702479338843,0.7589743589743589,0.0,1.0,0.9398976982097187,0.9966899,74
75,661,0,46,1.0,0.6198347107438017,0.7653061224489797,0.0,1.0,0.9411764705882353,0.99657,75
76,661,0,45,1.0,0.628099173553719,0.7715736040609137,0.0,1.0,0.9424552429667519,0.9957048,76
77,661,0,44,1.0,0.6363636363636364,0.7777777777777778,0.0,1.0,0.9437340153452686,0.99489284,77
78,661,0,43,1.0,0.6446280991735537,0.7839195979899497,0.0,1.0,0.9450127877237852,0.9945656,78
79,661,0,42,1.0,0.6528925619834711,0.79,0.0,1.0,0.9462915601023018,0.9938466,79
80,661,0,41,1.0,0.6611570247933884,0.7960199004975125,0.0,1.0,0.9475703324808185,0.99314827,80
81,661,0,40,1.0,0.6694214876033058,0.801980198019802,0.0,1.0,0.948849104859335,0.9928746,81
82,661,0,39,1.0,0.6776859504132231,0.8078817733990148,0.0,1.0,0.9501278772378516,0.9927267,82
83,661,0,38,1.0,0.6859504132231405,0.8137254901960784,0.0,1.0,0.9514066496163683,0.991204,83
84,661,0,37,1.0,0.6942148760330579,0.8195121951219513,0.0,1.0,0.9526854219948849,0.99057686,84
85,661,0,36,1.0,0.7024793388429752,0.8252427184466019,0.0,1.0,0.9539641943734015,0.986624,85
86,661,0,35,1.0,0.7107438016528925,0.8309178743961353,0.0,1.0,0.9552429667519181,0.985352,86
87,661,0,34,1.0,0.71900826446281,0.8365384615384616,0.0,1.0,0.9565217391304348,0.984689,87
88,661,0,33,1.0,0.7272727272727273,0.8421052631578948,0.0,1.0,0.9578005115089514,0.9834229,88
89,661,0,32,1.0,0.7355371900826446,0.8476190476190476,0.0,1.0,0.959079283887468,0.9809043,89
90,661,0,31,1.0,0.743801652892562,0.8530805687203791,0.0,1.0,0.9603580562659847,0.98070097,90
91,661,0,30,1.0,0.7520661157024794,0.8584905660377359,0.0,1.0,0.9616368286445013,0.9805649,91
92,661,0,29,1.0,0.7603305785123967,0.8638497652582159,0.0,1.0,0.9629156010230179,0.9801328,92
93,661,0,28,1.0,0.768595041322314,0.869158878504673,0.0,1.0,0.9641943734015346,0.9797417,93
94,661,0,27,1.0,0.7768595041322314,0.8744186046511627,0.0,1.0,0.9654731457800512,0.97718906,94
95,661,0,26,1.0,0.7851239669421488,0.8796296296296297,0.0,1.0,0.9667519181585678,0.97464705,95
96,661,0,25,1.0,0.7933884297520661,0.8847926267281107,0.0,1.0,0.9680306905370843,0.97402704,96
97,661,0,24,1.0,0.8016528925619835,0.8899082568807339,0.0,1.0,0.969309462915601,0.9376879,97
98,661,0,23,1.0,0.8099173553719008,0.8949771689497716,0.0,1.0,0.9705882352941176,0.920206,98
99,661,0,22,1.0,0.8181818181818182,0.9,0.0,1.0,0.9718670076726342,0.90889376,99
100,661,0,21,1.0,0.8264462809917356,0.904977375565611,0.0,1.0,0.9731457800511509,0.90524554,100
101,661,0,20,1.0,0.8347107438016529,0.9099099099099098,0.0,1.0,0.9744245524296675,0.8721631,101
102,661,0,19,1.0,0.8429752066115702,0.914798206278027,0.0,1.0,0.9757033248081841,0.86555916,102
103,661,0,18,1.0,0.8512396694214877,0.9196428571428572,0.0,1.0,0.9769820971867008,0.8601758,103
104,661,0,17,1.0,0.859504132231405,0.9244444444444445,0.0,1.0,0.9782608695652174,0.8221427,104
104,660,1,17,0.9904761904761905,0.859504132231405,0.9203539823008849,0.0015128593040847202,0.9984871406959153,0.9769820971867008,0.82093173,105
105,660,1,16,0.9905660377358491,0.8677685950413223,0.9251101321585904,0.0015128593040847202,0.9984871406959153,0.9782608695652174,0.81087977,106
106,660,1,15,0.9906542056074766,0.8760330578512396,0.9298245614035087,0.0015128593040847202,0.9984871406959153,0.979539641943734,0.7486458,107
106,659,2,15,0.9814814814814815,0.8760330578512396,0.9257641921397379,0.0030257186081694403,0.9969742813918305,0.9782608695652174,0.6669517,108
107,659,2,14,0.981651376146789,0.8842975206611571,0.9304347826086957,0.0030257186081694403,0.9969742813918305,0.979539641943734,0.6082927,109
108,659,2,13,0.9818181818181818,0.8925619834710744,0.935064935064935,0.0030257186081694403,0.9969742813918305,0.9808184143222506,0.5827866,110
109,659,2,12,0.9819819819819819,0.9008264462809917,0.939655172413793,0.0030257186081694403,0.9969742813918305,0.9820971867007673,0.54772574,111
110,659,2,11,0.9821428571428571,0.9090909090909091,0.944206008583691,0.0030257186081694403,0.9969742813918305,0.9833759590792839,0.5385918,112
110,658,3,11,0.9734513274336283,0.9090909090909091,0.9401709401709402,0.0045385779122541605,0.9954614220877458,0.9820971867007673,0.5303631,113
110,657,4,11,0.9649122807017544,0.9090909090909091,0.9361702127659574,0.006051437216338881,0.9939485627836612,0.9808184143222506,0.51087886,114
111,657,4,10,0.9652173913043478,0.9173553719008265,0.940677966101695,0.006051437216338881,0.9939485627836612,0.9820971867007673,0.29161975,115
112,657,4,9,0.9655172413793104,0.9256198347107438,0.9451476793248945,0.006051437216338881,0.9939485627836612,0.9833759590792839,0.21324325,116
113,657,4,8,0.9658119658119658,0.9338842975206612,0.9495798319327732,0.006051437216338881,0.9939485627836612,0.9846547314578005,0.2067353,117
114,657,4,7,0.9661016949152542,0.9421487603305785,0.9539748953974895,0.006051437216338881,0.9939485627836612,0.9859335038363172,0.19596165,118
114,656,5,7,0.957983193277311,0.9421487603305785,0.95,0.007564296520423601,0.9924357034795764,0.9846547314578005,0.104533546,119
114,655,6,7,0.95,0.9421487603305785,0.946058091286307,0.009077155824508321,0.9909228441754917,0.9833759590792839,0.090004474,120
114,654,7,7,0.9421487603305785,0.9421487603305785,0.9421487603305785,0.01059001512859304,0.989409984871407,0.9820971867007673,0.08804188,121
115,654,7,6,0.9426229508196722,0.9504132231404959,0.9465020576131689,0.01059001512859304,0.989409984871407,0.9833759590792839,0.054996897,122
115,653,8,6,0.9349593495934959,0.9504132231404959,0.9426229508196721,0.012102874432677761,0.9878971255673222,0.9820971867007673,0.039252177,123
115,652,9,6,0.9274193548387096,0.9504132231404959,0.9387755102040816,0.01361573373676248,0.9863842662632375,0.9808184143222506,0.03458425,124
116,652,9,5,0.928,0.9586776859504132,0.943089430894309,0.01361573373676248,0.9863842662632375,0.9820971867007673,0.03375938,125
116,651,10,5,0.9206349206349206,0.9586776859504132,0.9392712550607287,0.015128593040847202,0.9848714069591528,0.9808184143222506,0.033325516,126
116,650,11,5,0.9133858267716536,0.9586776859504132,0.935483870967742,0.01664145234493192,0.983358547655068,0.979539641943734,0.027605902,127
116,649,12,5,0.90625,0.9586776859504132,0.9317269076305222,0.018154311649016642,0.9818456883509834,0.9782608695652174,0.023772277,128
117,649,12,4,0.9069767441860465,0.9669421487603306,0.9359999999999999,0.018154311649016642,0.9818456883509834,0.979539641943734,0.01445353,129
117,648,13,4,0.9,0.9669421487603306,0.9322709163346614,0.019667170953101363,0.9803328290468987,0.9782608695652174,0.014181591,130
117,647,14,4,0.8931297709923665,0.9669421487603306,0.9285714285714285,0.02118003025718608,0.9788199697428139,0.9769820971867008,0.013021213,131
117,646,15,4,0.8863636363636364,0.9669421487603306,0.924901185770751,0.0226928895612708,0.9773071104387292,0.9757033248081841,0.011569055,132
117,645,16,4,0.8796992481203008,0.9669421487603306,0.921259842519685,0.024205748865355523,0.9757942511346445,0.9744245524296675,0.011043731,133
117,644,17,4,0.8731343283582089,0.9669421487603306,0.9176470588235294,0.025718608169440244,0.9742813918305597,0.9731457800511509,0.010214477,134
117,643,18,4,0.8666666666666667,0.9669421487603306,0.9140624999999999,0.02723146747352496,0.972768532526475,0.9718670076726342,0.00999368,135
117,642,19,4,0.8602941176470589,0.9669421487603306,0.9105058365758755,0.028744326777609682,0.9712556732223904,0.9705882352941176,0.009947744,136
118,642,19,3,0.8613138686131386,0.9752066115702479,0.9147286821705425,0.028744326777609682,0.9712556732223904,0.9718670076726342,0.009805812,137
118,641,20,3,0.855072463768116,0.9752066115702479,0.911196911196911,0.030257186081694403,0.9697428139183056,0.9705882352941176,0.009656052,138
118,640,21,3,0.8489208633093526,0.9752066115702479,0.9076923076923077,0.03177004538577912,0.9682299546142209,0.969309462915601,0.008709429,139
118,639,22,3,0.8428571428571429,0.9752066115702479,0.9042145593869733,0.03328290468986384,0.9667170953101362,0.9680306905370843,0.00765663,140
118,638,23,3,0.8368794326241135,0.9752066115702479,0.9007633587786259,0.03479576399394856,0.9652042360060514,0.9667519181585678,0.007353306,141
118,637,24,3,0.8309859154929577,0.9752066115702479,0.8973384030418251,0.036308623298033284,0.9636913767019667,0.9654731457800512,0.007306108,142
118,636,25,3,0.8251748251748252,0.9752066115702479,0.8939393939393939,0.037821482602118005,0.962178517397882,0.9641943734015346,0.0072025796,143
118,635,26,3,0.8194444444444444,0.9752066115702479,0.890566037735849,0.039334341906202726,0.9606656580937972,0.9629156010230179,0.005524369,144
118,634,27,3,0.8137931034482758,0.9752066115702479,0.8872180451127819,0.04084720121028744,0.9591527987897126,0.9616368286445013,0.0053259297,145
119,634,27,2,0.815068493150685,0.9834710743801653,0.8913857677902624,0.04084720121028744,0.9591527987897126,0.9629156010230179,0.004978966,146
119,633,28,2,0.8095238095238095,0.9834710743801653,0.8880597014925373,0.04236006051437216,0.9576399394856279,0.9616368286445013,0.0049261744,147
119,632,29,2,0.8040540540540541,0.9834710743801653,0.8847583643122677,0.04387291981845688,0.9561270801815431,0.9603580562659847,0.004579867,148
119,631,30,2,0.7986577181208053,0.9834710743801653,0.8814814814814815,0.0453857791225416,0.9546142208774584,0.959079283887468,0.0041023013,149
119,630,31,2,0.7933333333333333,0.9834710743801653,0.8782287822878228,0.046898638426626324,0.9531013615733737,0.9578005115089514,0.004042076,150
119,629,32,2,0.7880794701986755,0.9834710743801653,0.875,0.048411497730711045,0.9515885022692889,0.9565217391304348,0.0039974484,151
119,628,33,2,0.7828947368421053,0.9834710743801653,0.8717948717948718,0.049924357034795766,0.9500756429652042,0.9552429667519181,0.0036158124,152
120,628,33,1,0.7843137254901961,0.9917355371900827,0.8759124087591241,0.049924357034795766,0.9500756429652042,0.9565217391304348,0.0035431464,153
120,627,34,1,0.7792207792207793,0.9917355371900827,0.8727272727272728,0.05143721633888049,0.9485627836611196,0.9552429667519181,0.0035008308,154
120,626,35,1,0.7741935483870968,0.9917355371900827,0.8695652173913043,0.0529500756429652,0.9470499243570348,0.9539641943734015,0.0034190724,155
120,625,36,1,0.7692307692307693,0.9917355371900827,0.8664259927797834,0.05446293494704992,0.9455370650529501,0.9526854219948849,0.0034047572,156
120,624,37,1,0.7643312101910829,0.9917355371900827,0.8633093525179857,0.05597579425113464,0.9440242057488654,0.9514066496163683,0.0029997074,157
120,623,38,1,0.759493670886076,0.9917355371900827,0.860215053763441,0.057488653555219364,0.9425113464447806,0.9501278772378516,0.0029103996,158
120,622,39,1,0.7547169811320755,0.9917355371900827,0.8571428571428572,0.059001512859304085,0.9409984871406959,0.948849104859335,0.0027671787,159
120,621,40,1,0.75,0.9917355371900827,0.8540925266903914,0.060514372163388806,0.9394856278366112,0.9475703324808185,0.0025789079,160
120,620,41,1,0.7453416149068323,0.9917355371900827,0.851063829787234,0.06202723146747353,0.9379727685325264,0.9462915601023018,0.0025499226,161
120,619,42,1,0.7407407407407407,0.9917355371900827,0.8480565371024734,0.06354009077155824,0.9364599092284418,0.9450127877237852,0.0021557051,162
120,618,43,1,0.7361963190184049,0.9917355371900827,0.8450704225352113,0.06505295007564296,0.9349470499243571,0.9437340153452686,0.0020507865,163
120,617,44,1,0.7317073170731707,0.9917355371900827,0.8421052631578947,0.06656580937972768,0.9334341906202723,0.9424552429667519,0.0019804009,164
120,616,45,1,0.7272727272727273,0.9917355371900827,0.8391608391608393,0.0680786686838124,0.9319213313161876,0.9411764705882353,0.0017364763,165
120,615,46,1,0.7228915662650602,0.9917355371900827,0.8362369337979094,0.06959152798789713,0.9304084720121029,0.9398976982097187,0.001482349,166
120,614,47,1,0.718562874251497,0.9917355371900827,0.8333333333333333,0.07110438729198185,0.9288956127080181,0.9386189258312021,0.0014121594,167
120,613,48,1,0.7142857142857143,0.9917355371900827,0.8304498269896194,0.07261724659606657,0.9273827534039334,0.9373401534526854,0.0014072364,168
120,612,49,1,0.7100591715976331,0.9917355371900827,0.8275862068965518,0.07413010590015129,0.9258698940998488,0.9360613810741688,0.0013723008,169
120,611,50,1,0.7058823529411765,0.9917355371900827,0.8247422680412372,0.07564296520423601,0.924357034795764,0.9347826086956522,0.0013715657,170
120,610,51,1,0.7017543859649122,0.9917355371900827,0.821917808219178,0.07715582450832073,0.9228441754916793,0.9335038363171355,0.00136854,171
120,609,52,1,0.6976744186046512,0.9917355371900827,0.819112627986348,0.07866868381240545,0.9213313161875946,0.9322250639386189,0.0012216798,172
120,608,53,1,0.6936416184971098,0.9917355371900827,0.8163265306122449,0.08018154311649017,0.9198184568835098,0.9309462915601023,0.0012130522,173
120,607,54,1,0.6896551724137931,0.9917355371900827,0.8135593220338984,0.08169440242057488,0.9183055975794251,0.9296675191815856,0.0010839765,174
120,606,55,1,0.6857142857142857,0.9917355371900827,0.8108108108108109,0.0832072617246596,0.9167927382753404,0.928388746803069,0.0010806358,175
120,605,56,1,0.6818181818181818,0.9917355371900827,0.8080808080808081,0.08472012102874432,0.9152798789712556,0.9271099744245525,0.0010721172,176
120,604,57,1,0.6779661016949152,0.9917355371900827,0.8053691275167785,0.08623298033282904,0.913767019667171,0.9258312020460358,0.0010654167,177
120,603,58,1,0.6741573033707865,0.9917355371900827,0.802675585284281,0.08774583963691376,0.9122541603630863,0.9245524296675192,0.00084886496,178
120,602,59,1,0.6703910614525139,0.9917355371900827,0.7999999999999999,0.08925869894099848,0.9107413010590015,0.9232736572890026,0.00083893933,179
120,596,65,1,0.6486486486486487,0.9917355371900827,0.7843137254901961,0.09833585476550681,0.9016641452344932,0.9156010230179028,0.0007176767,185
120,595,66,1,0.6451612903225806,0.9917355371900827,0.781758957654723,0.09984871406959153,0.9001512859304085,0.9143222506393862,0.0007176644,186
120,594,67,1,0.6417112299465241,0.9917355371900827,0.7792207792207791,0.10136157337367625,0.8986384266263238,0.9130434782608695,0.000717659,187
120,593,68,1,0.6382978723404256,0.9917355371900827,0.7766990291262136,0.10287443267776097,0.897125567322239,0.9117647058823529,0.0007176569,188
120,592,69,1,0.6349206349206349,0.9917355371900827,0.7741935483870968,0.1043872919818457,0.8956127080181543,0.9104859335038363,0.00071764254,189
120,591,70,1,0.631578947368421,0.9917355371900827,0.7717041800643086,0.1059001512859304,0.8940998487140696,0.9092071611253197,0.0007176391,190
120,590,71,1,0.6282722513089005,0.9917355371900827,0.7692307692307693,0.10741301059001512,0.8925869894099848,0.907928388746803,0.0007176323,191
120,589,72,1,0.625,0.9917355371900827,0.7667731629392972,0.10892586989409984,0.8910741301059002,0.9066496163682864,0.00071762135,192
120,588,73,1,0.6217616580310881,0.9917355371900827,0.7643312101910829,0.11043872919818457,0.8895612708018155,0.9053708439897699,0.0007176159,193
120,587,74,1,0.6185567010309279,0.9917355371900827,0.761904761904762,0.11195158850226929,0.8880484114977307,0.9040920716112532,0.0007175916,194
120,586,75,1,0.6153846153846154,0.9917355371900827,0.759493670886076,0.11346444780635401,0.886535552193646,0.9028132992327366,0.00071758404,195
120,585,76,1,0.6122448979591837,0.9917355371900827,0.7570977917981073,0.11497730711043873,0.8850226928895613,0.90153452685422,0.00071753934,196
120,584,77,1,0.6091370558375635,0.9917355371900827,0.7547169811320755,0.11649016641452345,0.8835098335854765,0.9002557544757033,0.00071752013,197
120,583,78,1,0.6060606060606061,0.9917355371900827,0.7523510971786834,0.11800302571860817,0.8819969742813918,0.8989769820971867,0.00071749213,198
120,582,79,1,0.6030150753768844,0.9917355371900827,0.75,0.11951588502269289,0.8804841149773072,0.8976982097186701,0.00071736187,199
120,581,80,1,0.6,0.9917355371900827,0.7476635514018692,0.12102874432677761,0.8789712556732224,0.8964194373401535,0.0007171869,200
120,580,81,1,0.5970149253731343,0.9917355371900827,0.7453416149068324,0.12254160363086233,0.8774583963691377,0.8951406649616368,0.000716794,201
120,579,82,1,0.594059405940594,0.9917355371900827,0.7430340557275542,0.12405446293494705,0.875945537065053,0.8938618925831202,0.00071601017,202
120,578,83,1,0.5911330049261084,0.9917355371900827,0.7407407407407408,0.12556732223903178,0.8744326777609682,0.8925831202046036,0.0007159785,203
120,577,84,1,0.5882352941176471,0.9917355371900827,0.7384615384615385,0.12708018154311648,0.8729198184568835,0.8913043478260869,0.0007085277,204
120,576,85,1,0.5853658536585366,0.9917355371900827,0.736196319018405,0.12859304084720122,0.8714069591527988,0.8900255754475703,0.0006854691,205
120,575,86,1,0.5825242718446602,0.9917355371900827,0.7339449541284403,0.13010590015128592,0.869894099848714,0.8887468030690537,0.0006687441,206
120,574,87,1,0.5797101449275363,0.9917355371900827,0.7317073170731706,0.13161875945537066,0.8683812405446294,0.887468030690537,0.0006539255,207
120,573,88,1,0.5769230769230769,0.9917355371900827,0.7294832826747719,0.13313161875945537,0.8668683812405447,0.8861892583120204,0.0006455742,208
120,572,89,1,0.5741626794258373,0.9917355371900827,0.7272727272727272,0.1346444780635401,0.8653555219364599,0.8849104859335039,0.00061401003,209
120,571,90,1,0.5714285714285714,0.9917355371900827,0.7250755287009063,0.1361573373676248,0.8638426626323752,0.8836317135549873,0.0006102767,210
120,570,91,1,0.5687203791469194,0.9917355371900827,0.7228915662650602,0.13767019667170954,0.8623298033282905,0.8823529411764706,0.00060639204,211
120,569,92,1,0.5660377358490566,0.9917355371900827,0.7207207207207207,0.13918305597579425,0.8608169440242057,0.881074168797954,0.00058875664,212
120,568,93,1,0.5633802816901409,0.9917355371900827,0.7185628742514971,0.14069591527987896,0.859304084720121,0.8797953964194374,0.0005789743,213
120,567,94,1,0.5607476635514018,0.9917355371900827,0.7164179104477613,0.1422087745839637,0.8577912254160364,0.8785166240409207,0.00046890613,214
120,566,95,1,0.5581395348837209,0.9917355371900827,0.7142857142857144,0.1437216338880484,0.8562783661119516,0.8772378516624041,0.00041514993,215
120,565,96,1,0.5555555555555556,0.9917355371900827,0.7121661721068249,0.14523449319213314,0.8547655068078669,0.8759590792838875,0.00041138916,216
120,564,97,1,0.5529953917050692,0.9917355371900827,0.7100591715976332,0.14674735249621784,0.8532526475037822,0.8746803069053708,0.00038421518,217
120,563,98,1,0.5504587155963303,0.9917355371900827,0.7079646017699116,0.14826021180030258,0.8517397881996974,0.8734015345268542,0.0003782454,218
120,562,99,1,0.547945205479452,0.9917355371900827,0.7058823529411765,0.14977307110438728,0.8502269288956127,0.8721227621483376,0.00037239675,219
120,561,100,1,0.5454545454545454,0.9917355371900827,0.7038123167155426,0.15128593040847202,0.848714069591528,0.870843989769821,0.00037020232,220
120,560,101,1,0.5429864253393665,0.9917355371900827,0.7017543859649122,0.15279878971255673,0.8472012102874432,0.8695652173913043,0.00036676152,221
120,559,102,1,0.5405405405405406,0.9917355371900827,0.6997084548104957,0.15431164901664146,0.8456883509833586,0.8682864450127877,0.0003603895,222
120,558,103,1,0.5381165919282511,0.9917355371900827,0.6976744186046512,0.15582450832072617,0.8441754916792739,0.8670076726342711,0.0003571255,223
120,557,104,1,0.5357142857142857,0.9917355371900827,0.6956521739130433,0.1573373676248109,0.8426626323751891,0.8657289002557544,0.00035396277,224
120,556,105,1,0.5333333333333333,0.9917355371900827,0.6936416184971098,0.1588502269288956,0.8411497730711044,0.8644501278772379,0.00035092366,225
120,555,106,1,0.5309734513274337,0.9917355371900827,0.69164265129683,0.16036308623298035,0.8396369137670197,0.8631713554987213,0.0003483534,226
120,554,107,1,0.5286343612334802,0.9917355371900827,0.6896551724137931,0.16187594553706505,0.8381240544629349,0.8618925831202046,0.0003247834,227
120,553,108,1,0.5263157894736842,0.9917355371900827,0.6876790830945558,0.16338880484114976,0.8366111951588502,0.860613810741688,0.00031566343,228
120,552,109,1,0.5240174672489083,0.9917355371900827,0.6857142857142856,0.1649016641452345,0.8350983358547656,0.8593350383631714,0.0003009688,229
121,552,109,0,0.5260869565217391,1.0,0.6894586894586895,0.1649016641452345,0.8350983358547656,0.860613810741688,0.00030013497,230
121,551,110,0,0.5238095238095238,1.0,0.6875000000000001,0.1664145234493192,0.8335854765506808,0.8593350383631714,0.00029974664,231
121,550,111,0,0.521551724137931,1.0,0.6855524079320113,0.16792738275340394,0.8320726172465961,0.8580562659846548,0.00029444156,232
121,549,112,0,0.51931330472103,1.0,0.6836158192090395,0.16944024205748864,0.8305597579425114,0.8567774936061381,0.00028446584,233
121,548,113,0,0.5170940170940171,1.0,0.6816901408450705,0.17095310136157338,0.8290468986384266,0.8554987212276215,0.0002804288,234
121,547,114,0,0.5148936170212766,1.0,0.6797752808988764,0.17246596066565809,0.8275340393343419,0.8542199488491049,0.00025991123,235
121,546,115,0,0.5127118644067796,1.0,0.6778711484593837,0.17397881996974282,0.8260211800302572,0.8529411764705882,0.00025858713,236
121,545,116,0,0.510548523206751,1.0,0.6759776536312849,0.17549167927382753,0.8245083207261724,0.8516624040920716,0.00025467403,237
121,544,117,0,0.5084033613445378,1.0,0.6740947075208913,0.17700453857791226,0.8229954614220878,0.850383631713555,0.00025258376,238
121,543,118,0,0.5062761506276151,1.0,0.6722222222222223,0.17851739788199697,0.8214826021180031,0.8491048593350383,0.0002493925,239
121,542,119,0,0.5041666666666667,1.0,0.6703601108033241,0.1800302571860817,0.8199697428139183,0.8478260869565217,0.0002463984,240
121,541,120,0,0.5020746887966805,1.0,0.6685082872928176,0.1815431164901664,0.8184568835098336,0.8465473145780051,0.00022696676,241
121,540,121,0,0.5,1.0,0.6666666666666666,0.18305597579425115,0.8169440242057489,0.8452685421994884,0.00022659246,242
121,539,122,0,0.49794238683127573,1.0,0.6648351648351648,0.18456883509833585,0.8154311649016641,0.8439897698209718,0.0002219361,243
121,538,123,0,0.4959016393442623,1.0,0.6630136986301369,0.18608169440242056,0.8139183055975794,0.8427109974424553,0.00021531248,244
121,537,124,0,0.49387755102040815,1.0,0.6612021857923497,0.1875945537065053,0.8124054462934948,0.8414322250639387,0.00021487953,245
121,536,125,0,0.491869918699187,1.0,0.659400544959128,0.18910741301059,0.81089258698941,0.840153452685422,0.0002098937,246
121,535,126,0,0.4898785425101215,1.0,0.657608695652174,0.19062027231467474,0.8093797276853253,0.8388746803069054,0.00020984946,247
121,534,127,0,0.4879032258064516,1.0,0.6558265582655827,0.19213313161875945,0.8078668683812406,0.8375959079283888,0.00020984287,248
121,533,128,0,0.4859437751004016,1.0,0.654054054054054,0.19364599092284418,0.8063540090771558,0.8363171355498721,0.00020979886,249
121,532,129,0,0.484,1.0,0.6522911051212937,0.1951588502269289,0.8048411497730711,0.8350383631713555,0.00020974965,250
121,531,130,0,0.4820717131474104,1.0,0.6505376344086021,0.19667170953101362,0.8033282904689864,0.8337595907928389,0.00020971264,251
121,530,131,0,0.4801587301587302,1.0,0.6487935656836461,0.19818456883509833,0.8018154311649016,0.8324808184143222,0.0002093686,252
121,529,132,0,0.4782608695652174,1.0,0.6470588235294118,0.19969742813918306,0.800302571860817,0.8312020460358056,0.00020931133,253
121,528,133,0,0.4763779527559055,1.0,0.6453333333333333,0.20121028744326777,0.7987897125567323,0.829923273657289,0.0002024863,254
121,527,134,0,0.4745098039215686,1.0,0.6436170212765957,0.2027231467473525,0.7972768532526475,0.8286445012787724,0.00020222504,255
