sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold
160,scored_log,1778299004.978000,1778299007.002000,10298,10347,50,0.00036927758,0,benign,0.5
161,scored_log,1778299004.978000,1778299007.008000,10308,10357,50,0.0001591122,0,benign,0.5
162,scored_log,1778299004.980000,1778299010.011000,10318,10367,50,0.006510315,0,benign,0.5
163,scored_log,1778299004.985000,1778299010.012000,10328,10377,50,0.0083588455,0,benign,0.5
164,scored_log,1778299004.993000,1778299010.014000,10338,10387,50,0.0023270762,0,benign,0.5
165,scored_log,1778299007.003000,1778299011.021000,10348,10397,50,0.0003180714,0,benign,0.5
166,scored_log,1778299010.010000,1778299018.034000,10358,10407,50,0.012445462,0,benign,0.5
167,scored_log,1778299010.011000,1778299018.034000,10368,10417,50,0.008879001,0,benign,0.5
168,scored_log,1778299010.012000,1778299018.036000,10378,10427,50,0.0118824495,0,benign,0.5
169,scored_log,1778299010.014000,1778299018.039000,10388,10437,50,0.015926296,0,benign,0.5
170,scored_log,1778299011.023000,1778299018.039000,10398,10447,50,0.018508585,0,benign,0.5
171,scored_log,1778299018.034000,1778299018.040000,10408,10457,50,0.019569736,0,benign,0.5
172,scored_log,1778299018.034000,1778299018.048000,10418,10467,50,0.003347638,0,benign,0.5
173,scored_log,1778299018.036000,1778299018.049000,10428,10477,50,0.0064507183,0,benign,0.5
174,scored_log,1778299018.039000,1778299018.057000,10438,10487,50,0.0062189754,0,benign,0.5
175,scored_log,1778299018.039000,1778299018.058000,10448,10497,50,0.007163891,0,benign,0.5
176,scored_log,1778299018.040000,1778299018.060000,10458,10507,50,0.021197699,0,benign,0.5
177,scored_log,1778299018.048000,1778299021.081000,10468,10517,50,0.8572489,1,malicious,0.5
178,scored_log,1778299018.049000,1778299021.081000,10478,10527,50,0.85681176,1,malicious,0.5
179,scored_log,1778299018.057000,1778299021.088000,10488,10537,50,0.40472078,0,benign,0.5
180,scored_log,1778299018.058000,1778299021.089000,10498,10547,50,0.23755221,0,benign,0.5
181,scored_log,1778299018.060000,1778299021.090000,10508,10557,50,0.16336834,0,benign,0.5
182,scored_log,1778299021.081000,1778299023.109000,10518,10567,50,0.24620882,0,benign,0.5
183,scored_log,1778299021.081000,1778299023.110000,10528,10577,50,0.86671925,1,malicious,0.5
184,scored_log,1778299021.088000,1778299023.116000,10538,10587,50,0.30784956,0,benign,0.5
185,scored_log,1778299021.090000,1778299023.116000,10548,10597,50,0.43213198,0,benign,0.5
186,scored_log,1778299021.090000,1778299023.117000,10558,10607,50,0.16947696,0,benign,0.5
187,scored_log,1778299023.110000,1778299025.133000,10568,10617,50,0.019899616,0,benign,0.5
188,scored_log,1778299023.110000,1778299025.133000,10578,10627,50,0.011522121,0,benign,0.5
189,scored_log,1778299023.116000,1778299025.133000,10588,10637,50,0.011650803,0,benign,0.5
190,scored_log,1778299023.116000,1778299025.136000,10598,10647,50,0.010957184,0,benign,0.5
191,scored_log,1778299023.117000,1778299025.139000,10608,10657,50,0.002730762,0,benign,0.5
192,scored_log,1778299025.133000,1778299025.140000,10618,10667,50,0.0007683548,0,benign,0.5
193,scored_log,1778299025.133000,1778299025.142000,10628,10677,50,0.0007540272,0,benign,0.5
194,scored_log,1778299025.134000,1778299025.143000,10638,10687,50,0.00074880896,0,benign,0.5
195,scored_log,1778299025.136000,1778299025.145000,10648,10697,50,0.0009187546,0,benign,0.5
196,scored_log,1778299025.139000,1778299025.150000,10658,10707,50,0.0005608329,0,benign,0.5
197,scored_log,1778299025.140000,1778299025.154000,10668,10717,50,0.00081903406,0,benign,0.5
198,scored_log,1778299025.142000,1778299025.157000,10678,10727,50,0.0010707027,0,benign,0.5
199,scored_log,1778299025.143000,1778299025.160000,10688,10737,50,0.00078301487,0,benign,0.5
200,scored_log,1778299025.146000,1778299028.166000,10698,10747,50,0.003020408,0,benign,0.5
201,scored_log,1778299025.151000,1778299028.166000,10708,10757,50,0.008760788,0,benign,0.5
202,scored_log,1778299025.156000,1778299028.166000,10718,10767,50,0.009135149,0,benign,0.5
203,scored_log,1778299025.157000,1778299028.170000,10728,10777,50,0.0045679975,0,benign,0.5
204,scored_log,1778299025.160000,1778299028.173000,10738,10787,50,0.0020236946,0,benign,0.5
205,scored_log,1778299028.166000,1778299031.181000,10748,10797,50,0.00978698,0,benign,0.5
206,scored_log,1778299028.166000,1778299031.181000,10758,10807,50,0.010746158,0,benign,0.5
207,scored_log,1778299028.167000,1778299031.184000,10768,10817,50,0.011072087,0,benign,0.5
208,scored_log,1778299028.170000,1778299031.189000,10778,10827,50,0.00053266017,0,benign,0.5
209,scored_log,1778299028.173000,1778299031.199000,10788,10837,50,0.00025870377,0,benign,0.5
210,scored_log,1778299031.181000,1778299034.204000,10798,10847,50,0.008672414,0,benign,0.5
211,scored_log,1778299031.181000,1778299034.204000,10808,10857,50,0.009145165,0,benign,0.5
212,scored_log,1778299031.184000,1778299034.206000,10818,10867,50,0.010189751,0,benign,0.5
213,scored_log,1778299031.189000,1778299037.226000,10828,10877,50,0.0022537229,0,benign,0.5
214,scored_log,1778299031.199000,1778299037.228000,10838,10887,50,0.014013466,0,benign,0.5
215,scored_log,1778299034.204000,1778299037.228000,10848,10897,50,0.016884483,0,benign,0.5
216,scored_log,1778299034.204000,1778299037.231000,10858,10907,50,0.0014936974,0,benign,0.5
217,scored_log,1778299034.206000,1778299037.350000,10868,10917,50,0.008439624,0,benign,0.5
218,scored_log,1778299037.227000,1778299042.476000,10878,10927,50,0.0014946565,0,benign,0.5
219,scored_log,1778299037.228000,1778299042.477000,10888,10937,50,0.011239785,0,benign,0.5
220,scored_log,1778299037.228000,1778299042.477000,10898,10947,50,0.011511947,0,benign,0.5
221,scored_log,1778299037.234000,1778299042.484000,10908,10957,50,0.0032751376,0,benign,0.5
222,scored_log,1778299037.350000,1778299042.489000,10918,10967,50,0.0019609176,0,benign,0.5
223,scored_log,1778299042.477000,1778299044.575000,10928,10977,50,0.0006146055,0,benign,0.5
224,scored_log,1778299042.477000,1778299047.661000,10938,10987,50,0.0062828306,0,benign,0.5
225,scored_log,1778299042.477000,1778299047.661000,10948,10997,50,0.009715438,0,benign,0.5
226,scored_log,1778299042.484000,1778299047.663000,10958,11007,50,0.008014413,0,benign,0.5
227,scored_log,1778299042.489000,1778299047.671000,10968,11017,50,0.002252681,0,benign,0.5
228,scored_log,1778299044.575000,1778299047.888000,10978,11027,50,0.002411979,0,benign,0.5
229,scored_log,1778299047.661000,1778299051.909000,10988,11037,50,0.009873327,0,benign,0.5
230,scored_log,1778299047.661000,1778299051.909000,10998,11047,50,0.010799233,0,benign,0.5
231,scored_log,1778299047.663000,1778299051.911000,11008,11057,50,0.008744578,0,benign,0.5
232,scored_log,1778299047.671000,1778299051.940000,11018,11067,50,0.00040597375,0,benign,0.5
233,scored_log,1778299047.888000,1778299054.289000,11028,11077,50,0.00019254797,0,benign,0.5
234,scored_log,1778299051.909000,1778299055.295000,11038,11087,50,0.0023844661,0,benign,0.5
235,scored_log,1778299051.909000,1778299055.295000,11048,11097,50,0.007996811,0,benign,0.5
236,scored_log,1778299051.911000,1778299055.295000,11058,11107,50,0.0014417773,0,benign,0.5
237,scored_log,1778299051.945000,1778299055.302000,11068,11117,50,0.0002923671,0,benign,0.5
238,scored_log,1778299054.289000,1778299055.311000,11078,11127,50,0.00018506563,0,benign,0.5
239,scored_log,1778299055.295000,1778299055.320000,11088,11137,50,0.00019405896,0,benign,0.5
240,scored_log,1778299055.295000,1778299055.330000,11098,11147,50,0.00017615492,0,benign,0.5
241,scored_log,1778299055.297000,1778299055.340000,11108,11157,50,0.00016625901,0,benign,0.5
242,scored_log,1778299055.303000,1778299055.351000,11118,11167,50,0.00016363327,0,benign,0.5
243,scored_log,1778299055.312000,1778299055.360000,11128,11177,50,0.00016345519,0,benign,0.5
244,scored_log,1778299055.321000,1778299055.368000,11138,11187,50,0.00016437343,0,benign,0.5
245,scored_log,1778299055.330000,1778299055.378000,11148,11197,50,0.00016447032,0,benign,0.5
246,scored_log,1778299055.341000,1778299055.387000,11158,11207,50,0.00016449823,0,benign,0.5
247,scored_log,1778299055.351000,1778299055.395000,11168,11217,50,0.0001645795,0,benign,0.5
248,scored_log,1778299055.361000,1778299055.404000,11178,11227,50,0.00016458091,0,benign,0.5
249,scored_log,1778299055.371000,1778299055.414000,11188,11237,50,0.00016405385,0,benign,0.5
250,scored_log,1778299055.379000,1778299055.416000,11198,11247,50,0.0004572946,0,benign,0.5
251,scored_log,1778299055.388000,1778299055.416000,11208,11257,50,0.0006426135,0,benign,0.5
