sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_max_anomaly_score_norm,iforest_any_anomaly,combined_score,combined_reason,combined_alert,combined_threshold
32,scored_log,1778298958.644000,1778298958.715000,9018,9067,50,0.000907334906514734,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.30063513443456036,iforest_only,0,0.310117
30,scored_log,1778298958.606000,1778298958.694000,8998,9047,50,0.0008066192385740578,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.3005646334670019,iforest_only,0,0.310117
31,scored_log,1778298958.628000,1778298958.705000,9008,9057,50,0.000518643471878022,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.30036305043031464,iforest_only,0,0.310117
33,scored_log,1778298958.659000,1778298958.745000,9028,9077,50,0.00043072825064882636,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.3003015097754542,iforest_only,0,0.310117
38,scored_log,1778298958.752000,1778298960.924000,9078,9127,50,0.00040028279181569815,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.300280197954271,iforest_only,0,0.310117
23,scored_log,1778298842.854000,1778298958.564000,8928,8977,50,0.00038242313894443214,0,benign,0.5,3,0|1|12,0.13747336859659853,0.05063315704481134,1.0,1,0.3002676961972611,iforest_only,0,0.310117
21,scored_log,1778298842.848000,1778298958.473000,8908,8957,50,0.0002673084381967783,0,benign,0.5,3,0|1|12,0.13747336859659853,0.05063315704481134,1.0,1,0.3001871159067378,iforest_only,0,0.310117
24,scored_log,1778298842.857000,1778298958.583000,8938,8987,50,0.00024474214296787977,0,benign,0.5,3,0|1|12,0.13747336859659853,0.05063315704481134,1.0,1,0.3001713195000776,iforest_only,0,0.310117
34,scored_log,1778298958.676000,1778298958.763000,9038,9087,50,0.0002442246477585286,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.300170957253431,iforest_only,0,0.310117
41,scored_log,1778298958.860000,1778298968.620000,9108,9157,50,0.00022263106075115502,0,benign,0.5,2,12|13,0.13747336859659853,0.11945996745674148,1.0,1,0.30015584174252585,iforest_only,0,0.310117
26,scored_log,1778298958.488000,1778298958.625000,8958,9007,50,0.00018999747408088297,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.3001329982318567,iforest_only,0,0.310117
25,scored_log,1778298958.391000,1778298958.603000,8948,8997,50,0.00016752761439420283,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.300117269330076,iforest_only,0,0.310117
40,scored_log,1778298958.780000,1778298968.607000,9098,9147,50,0.00016461890481878072,0,benign,0.5,2,12|13,0.13747336859659853,0.11945996745674148,1.0,1,0.3001152332333732,iforest_only,0,0.310117
29,scored_log,1778298958.584000,1778298958.673000,8988,9037,50,0.00016228610184043646,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.30011360027128836,iforest_only,0,0.310117
28,scored_log,1778298958.567000,1778298958.657000,8978,9027,50,0.00015590430120937526,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.30010913301084663,iforest_only,0,0.310117
39,scored_log,1778298958.764000,1778298968.489000,9088,9137,50,0.00012402438733261079,0,benign,0.5,2,12|13,0.13747336859659853,0.11945996745674148,1.0,1,0.3000868170711329,iforest_only,0,0.310117
27,scored_log,1778298958.545000,1778298958.642000,8968,9017,50,0.00010115915938513353,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.30007081141156966,iforest_only,0,0.310117
35,scored_log,1778298958.695000,1778298958.778000,9048,9097,50,9.90890184766613e-05,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.3000693623129337,iforest_only,0,0.310117
42,scored_log,1778298960.903000,1778298968.633000,9118,9167,50,7.202904089353979e-05,0,benign,0.5,2,12|13,0.13747336859659853,0.11945996745674148,1.0,1,0.3000504203286255,iforest_only,0,0.310117
8,scored_log,1778298833.781000,1778298833.786000,8778,8827,50,0.01887679472565651,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.2972437302501843,iforest_only,0,0.310117
7,scored_log,1778298833.779000,1778298833.786000,8768,8817,50,0.016934946179389954,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.2958844362677977,iforest_only,0,0.310117
0,scored_log,1778298833.757000,1778298833.778000,8699,8747,50,0.015584898181259632,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.29493940266910645,iforest_only,0,0.310117
1,scored_log,1778298833.767000,1778298833.778000,8708,8757,50,0.013857690617442131,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.2937303573744342,iforest_only,0,0.310117
2,scored_log,1778298833.777000,1778298833.779000,8718,8767,50,0.01361827366054058,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.29356276550460314,iforest_only,0,0.310117
4,scored_log,1778298833.778000,1778298833.783000,8738,8787,50,0.00844490434974432,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.28994140698704574,iforest_only,0,0.310117
1240,scored_log,1778299419.053000,1778299421.077000,21098,21147,50,0.18444021046161652,0,benign,0.5,1,58,0.007384168045744821,0.007384168045744821,0.5355253038939054,1,0.28976573849130316,iforest_only,0,0.310117
3,scored_log,1778298833.777000,1778298833.781000,8728,8777,50,0.007715233135968447,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.28943063713740264,iforest_only,0,0.310117
1924,scored_log,1778299630.649000,1778299632.665000,27938,27987,50,0.100037582218647,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.2821745936721275,iforest_only,0,0.310117
1918,scored_log,1778299629.625000,1778299630.646000,27878,27927,50,0.09633878618478775,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.27958543644842604,iforest_only,0,0.310117
56,scored_log,1778298969.309000,1778298973.628000,9258,9307,50,0.019347835332155228,0,benign,0.5,1,13,0.10144656631688442,0.10144656631688442,0.8713687379914123,1,0.2749541061299324,iforest_only,0,0.310117
1914,scored_log,1778299629.591000,1778299629.632000,27838,27887,50,0.08962029218673706,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.27488249064979053,iforest_only,0,0.310117
186,scored_log,1778299021.090000,1778299023.117000,10558,10607,50,0.1694769561290741,0,benign,0.5,1,18,0.0022444832207405563,0.0022444832207405563,0.5171744066859412,1,0.27378619129613424,iforest_only,0,0.310117
57,scored_log,1778298969.345000,1778298973.630000,9268,9317,50,0.015377350151538849,0,benign,0.5,1,13,0.10144656631688442,0.10144656631688442,0.8713687379914123,1,0.2721747665035009,iforest_only,0,0.310117
